TIME;drivetrain/gearbox/rpmMatchingRpmTarget;engine/rpm;drivetrain/gearbox/dsg/nextGear;sensors/gear;drivetrain/gearbox/state;drivetrain/gearbox/dsg/diagnosticFlags;drivetrain/gearSelector/position;drivetrain/gearbox/dsg/gearSelectorPosition;drivetrain/gearbox/stateTimer;drivetrain/torqueEstimation/engineTorquePercent;drivetrain/torqueEstimation/dsgEngineTorquePercent;drivetrain/gearbox/dsg/requestedTorque;ignition/angle;drivetrain/gearbox/torqueReduction/dbwCorrection;drivetrain/gearbox/torqueReduction/cylinderCut;drivetrain/gearbox/torqueReduction/ignCorrection;drivetrain/gearbox/torqueReduction;sensors/tps1;dbw/target
292.540;;1329;0;1;0;;0;0;;;;0.000;;;0.000;;;;
292.560;;1281;;;;;;;;;;;6.400;;;;;3.800;3.400
292.580;;1236;;;;;;;;;;;;;;;;;
292.600;0;1193;;;;0;;;0;0.000;0.000;;8.400;0.000;;0.000;0.000;3.700;4.200
292.620;;1145;;;;;;;;;;;;;;;;;
292.640;;1102;0;1;0;;0;0;;;;0.000;11.600;;0.000;;;3.700;4.100
292.660;;1084;;;;;;;;;;;;;;;;;
292.680;;1091;;;;;;;;;;;13.000;;;;;3.700;3.900
292.700;0;1116;;;;0;;;0;0.000;0.000;;;0.000;;0.000;0.000;;
292.720;;1146;;;;;;;;;;;8.600;;;;;3.700;3.800
292.740;;1176;0;1;0;;0;0;;;;0.000;;;0.000;;;;
292.760;;1191;;;;;;;;;;;2.800;;;;;3.700;3.600
292.780;;1187;;;;;;;;;;;;;;;;;
292.800;0;1168;;;;0;;;0;0.000;0.000;;-0.400;0.000;;0.000;0.000;3.700;3.500
292.820;;1144;;;;;;;;;;;;;;;;;
292.840;;1117;0;1;0;;0;0;;;;0.000;-0.400;;0.000;;;3.600;3.400
292.860;;1097;;;;;;;;;;;;;;;;;
292.880;;1079;;;;;;;;;;;-0.200;;;;;3.600;3.300
292.900;0;1058;;;;0;;;0;0.000;0.000;;;0.000;;0.000;0.000;;
292.920;;1039;;;;;;;;;;;-0.600;;;;;3.400;3.200
292.940;;1022;0;1;0;;0;0;;;;0.000;;;0.000;;;;
292.960;;1004;;;;;;;;;;;0.700;;;;;3.300;3.200
292.980;;983;;;;;;;;;;;;;;;;;
293.000;0;965;;;;0;;;0;0.000;0.000;;3.000;0.000;;0.000;0.000;3.300;3.200
293.020;;949;;;;;;;;;;;;;;;;;
293.040;;936;0;1;0;;0;0;;;;0.000;5.000;;0.000;;;3.300;3.200
293.060;;923;;;;;;;;;;;;;;;;;
293.080;;915;;;;;;;;;;;6.200;;;;;3.300;3.700
293.100;0;905;;;;0;;;0;0.000;0.000;;;0.000;;0.000;0.000;;
293.120;;892;;;;;;;;;;;7.400;;;;;3.400;4.300
293.140;;874;0;1;0;;0;0;;;;0.000;;;0.000;;;;
293.160;;858;;;;;;;;;;;8.600;;;;;3.500;4.900
293.180;;848;;;;;;;;;;;;;;;;;
293.200;0;845;;;;0;;;0;0.000;0.000;;9.000;0.000;;0.000;0.000;3.600;5.200
293.220;;844;;;;;;;;;;;;;;;;;
293.240;;842;0;1;0;;0;0;;;;0.000;8.900;;0.000;;;3.900;5.300
293.260;;843;;;;;;;;;;;;;;;;;
293.280;;846;;;;;;;;;;;8.900;;;;;4.300;5.300
293.300;0;852;;;;0;;;0;0.000;0.000;;;0.000;;0.000;0.000;;
293.320;;858;;;;;;;;;;;9.000;;;;;4.300;5.300
293.340;;864;0;1;0;;0;0;;;;0.000;;;0.000;;;;
293.360;;872;;;;;;;;;;;9.000;;;;;4.400;5.300
293.380;;882;;;;;;;;;;;;;;;;;
293.400;0;892;;;;0;;;0;0.000;0.000;;9.100;0.000;;0.000;0.000;4.500;5.300
293.420;;908;;;;;;;;;;;;;;;;;
293.440;;929;0;1;0;;0;0;;;;0.000;9.200;;0.000;;;4.500;5.300
293.460;;956;;;;;;;;;;;;;;;;;
293.480;;982;;;;;;;;;;;9.400;;;;;4.600;5.300
293.500;0;1004;;;;0;;;0;0.000;0.000;;;0.000;;0.000;0.000;;
293.520;;1029;;;;;;;;;;;9.600;;;;;4.600;5.300
293.540;;1060;0;1;0;;0;0;;;;0.000;;;0.000;;;;
293.560;;1096;;;;;;;;;;;10.000;;;;;4.700;5.300
293.580;;1138;;;;;;;;;;;;;;;;;
293.600;0;1182;;;;0;;;0;0.000;0.000;;11.100;0.000;;0.000;0.000;4.700;5.300
293.620;;1227;;;;;;;;;;;;;;;;;
293.640;;1268;0;1;0;;0;0;;;;0.000;12.200;;0.000;;;5.100;5.300
293.660;;1308;;;;;;;;;;;;;;;;;
293.680;;1345;;;;;;;;;;;13.100;;;;;5.200;5.300
293.700;0;1383;;;;0;;;0;0.000;0.000;;;0.000;;0.000;0.000;;
293.720;;1428;;;;;;;;;;;14.200;;;;;5.200;5.300
293.740;;1472;0;1;0;;0;0;;;;0.000;;;0.000;;;;
293.760;;1514;;;;;;;;;;;15.800;;;;;5.200;5.300
293.780;;1554;;;;;;;;;;;;;;;;;
293.800;0;1597;;;;0;;;0;0.000;0.000;;17.400;0.000;;0.000;0.000;5.200;5.300
293.820;;1640;;;;;;;;;;;;;;;;;
293.840;;1677;0;1;0;;0;0;;;;0.000;18.900;;0.000;;;5.200;5.300
293.860;;1713;;;;;;;;;;;;;;;;;
293.880;;1748;;;;;;;;;;;20.200;;;;;5.200;5.300
293.900;0;1774;;;;0;;;0;0.000;0.000;;;0.000;;0.000;0.000;;
293.920;;1801;;;;;;;;;;;21.200;;;;;5.200;5.300
293.940;;1829;0;1;0;;0;0;;;;0.000;;;0.000;;;;
293.960;;1851;;;;;;;;;;;21.800;;;;;5.200;5.300
293.980;;1870;;;;;;;;;;;;;;;;;
294.000;0;1893;;;;0;;;0;0.000;0.000;;22.300;0.000;;0.000;0.000;5.200;5.300
294.020;;1912;;;;;;;;;;;;;;;;;
294.040;;1935;0;1;0;;0;0;;;;0.000;22.900;;0.000;;;5.200;5.300
294.060;;1954;;;;;;;;;;;;;;;;;
294.080;;1966;;;;;;;;;;;23.300;;;;;5.200;5.300
294.100;0;1986;;;;0;;;0;0.000;0.000;;;0.000;;0.000;0.000;;
294.120;;2000;;;;;;;;;;;23.800;;;;;5.200;5.300
294.140;;2004;0;1;0;;0;0;;;;0.000;;;0.000;;;;
294.160;;2013;;;;;;;;;;;24.000;;;;;5.200;5.300
294.180;;2012;;;;;;;;;;;;;;;;;
294.200;0;2017;;;;0;;;0;0.000;0.000;;24.000;0.000;;0.000;0.000;5.200;5.300
294.220;;2028;;;;;;;;;;;;;;;;;
294.240;;2033;0;1;0;;0;0;;;;0.000;24.200;;0.000;;;5.200;5.300
294.260;;2037;;;;;;;;;;;;;;;;;
294.280;;2040;;;;;;;;;;;24.300;;;;;5.200;5.300
294.300;0;2043;;;;0;;;0;0.000;0.000;;;0.000;;0.000;0.000;;
294.320;;2050;;;;;;;;;;;24.400;;;;;5.200;5.300
294.340;;2051;0;1;0;;0;0;;;;0.000;;;0.000;;;;
294.360;;2055;;;;;;;;;;;24.500;;;;;5.200;5.300
294.380;;2058;;;;;;;;;;;;;;;;;
294.400;0;2057;;;;0;;;0;0.000;0.000;;24.500;0.000;;0.000;0.000;5.200;5.300
294.420;;2060;;;;;;;;;;;;;;;;;
294.440;;2058;0;1;0;;0;0;;;;0.000;24.500;;0.000;;;5.200;5.300
294.460;;2054;;;;;;;;;;;;;;;;;
294.480;;2052;;;;;;;;;;;24.500;;;;;5.200;5.300
294.500;0;2048;;;;0;;;0;0.000;0.000;;;0.000;;0.000;0.000;;
294.520;;2047;;;;;;;;;;;24.400;;;;;5.200;5.300
294.540;;2049;0;1;0;;0;0;;;;0.000;;;0.000;;;;
294.560;;2050;;;;;;;;;;;24.400;;;;;5.200;5.300
294.580;;2046;;;;;;;;;;;;;;;;;
294.600;0;2048;;;;0;;;0;0.000;0.000;;24.400;0.000;;0.000;0.000;5.100;5.300
294.620;;2043;;;;;;;;;;;;;;;;;
294.640;;2041;0;1;0;;0;0;;;;0.000;24.300;;0.000;;;5.200;5.300
294.660;;2042;;;;;;;;;;;;;;;;;
294.680;;2043;;;;;;;;;;;24.400;;;;;5.200;5.300
294.700;0;2045;;;;0;;;0;0.000;0.000;;;0.000;;0.000;0.000;;
294.720;;2040;;;;;;;;;;;24.300;;;;;5.200;5.300
294.740;;2038;0;1;0;;0;0;;;;0.000;;;0.000;;;;
294.760;;2039;;;;;;;;;;;24.300;;;;;5.200;5.300
294.780;;2036;;;;;;;;;;;;;;;;;
294.800;0;2039;;;;0;;;0;0.000;0.000;;24.300;0.000;;0.000;0.000;5.200;5.300
294.820;;2041;;;;;;;;;;;;;;;;;
294.840;;2041;0;1;0;;0;0;;;;0.000;24.300;;0.000;;;5.200;5.300
294.860;;2043;;;;;;;;;;;;;;;;;
294.880;;2040;;;;;;;;;;;24.300;;;;;5.200;5.300
294.900;0;2041;;;;0;;;0;0.000;0.000;;;0.000;;0.000;0.000;;
294.920;;2040;;;;;;;;;;;24.300;;;;;5.200;5.300
294.940;;2034;0;1;0;;0;0;;;;0.000;;;0.000;;;;
294.960;;2036;;;;;;;;;;;24.300;;;;;5.200;5.300
294.980;;2034;;;;;;;;;;;;;;;;;
295.000;0;2031;;;;0;;;0;0.000;0.000;;24.200;0.000;;0.000;0.000;5.200;5.300
295.020;;2033;;;;;;;;;;;;;;;;;
295.040;;2031;0;1;0;;0;0;;;;0.000;24.200;;0.000;;;5.200;5.300
295.060;;2034;;;;;;;;;;;;;;;;;
295.080;;2033;;;;;;;;;;;24.200;;;;;5.200;5.300
295.100;0;2029;;;;0;;;0;0.000;0.000;;;0.000;;0.000;0.000;;
295.120;;2024;;;;;;;;;;;24.100;;;;;5.200;5.000
295.140;;2021;0;1;0;;0;0;;;;0.000;;;0.000;;;;
295.160;;2020;;;;;;;;;;;24.100;;;;;5.200;4.400
295.180;;2018;;;;;;;;;;;;;;;;;
295.200;0;2012;;;;0;;;0;0.000;0.000;;24.000;0.000;;0.000;0.000;4.400;3.700
295.220;;2012;;;;;;;;;;;;;;;;;
295.240;;2009;0;1;0;;0;0;;;;0.000;24.000;;0.000;;;4.400;3.700
295.260;;2007;;;;;;;;;;;;;;;;;
295.280;;2000;;;;;;;;;;;22.400;;;;;4.400;3.700
295.300;0;1988;;;;0;;;0;0.000;0.000;;;0.000;;0.000;0.000;;
295.320;;1978;;;;;;;;;;;20.800;;;;;4.400;3.700
295.340;;1969;0;1;0;;0;0;;;;0.000;;;0.000;;;;
295.360;;1963;;;;;;;;;;;19.200;;;;;4.400;3.700
295.380;;1952;;;;;;;;;;;;;;;;;
295.400;0;1940;;;;0;;;0;0.000;0.000;;17.600;0.000;;0.000;0.000;4.400;3.700
295.420;;1923;;;;;;;;;;;;;;;;;
295.440;;1900;0;1;0;;0;0;;;;0.000;16.000;;0.000;;;4.400;3.700
295.460;;1881;;;;;;;;;;;;;;;;;
295.480;;1861;;;;;;;;;;;14.400;;;;;4.400;3.700
295.500;0;1841;;;;0;;;0;0.000;0.000;;;0.000;;0.000;0.000;;
295.520;;1821;;;;;;;;;;;12.800;;;;;4.400;3.700
295.540;;1794;0;1;0;;0;0;;;;0.000;;;0.000;;;;
295.560;;1767;;;;;;;;;;;11.200;;;;;4.300;3.600
295.580;;1743;;;;;;;;;;;;;;;;;
295.600;0;1713;;;;0;;;0;0.000;0.000;;9.600;0.000;;0.000;0.000;4.300;3.600
295.620;;1688;;;;;;;;;;;;;;;;;
295.640;;1666;0;1;0;;0;0;;;;0.000;8.000;;0.000;;;4.300;3.600
295.660;;1638;;;;;;;;;;;;;;;;;
295.680;;1607;;;;;;;;;;;7.500;;;;;4.300;3.600
295.700;0;1584;;;;0;;;0;0.000;0.000;;;0.000;;0.000;0.000;;
295.720;;1554;;;;;;;;;;;7.400;;;;;4.300;3.500
295.740;;1507;0;1;0;;0;0;;;;0.000;;;0.000;;;;
295.760;;1457;;;;;;;;;;;7.000;;;;;4.300;3.500
295.780;;1410;;;;;;;;;;;;;;;;;
295.800;0;1362;;;;0;;;0;0.000;0.000;;6.700;0.000;;0.000;0.000;4.200;3.500
295.820;;1315;;;;;;;;;;;;;;;;;
295.840;;1269;0;1;0;;0;0;;;;0.000;6.300;;0.000;;;3.800;3.400
295.860;;1224;;;;;;;;;;;;;;;;;
295.880;;1177;;;;;;;;;;;8.000;;;;;3.700;4.200
295.900;0;1134;;;;0;;;0;0.000;0.000;;;0.000;;0.000;0.000;;
295.920;;1092;;;;;;;;;;;9.500;;;;;3.700;4.100
295.940;;1066;0;1;0;;0;0;;;;0.000;;;0.000;;;;
295.960;;1060;;;;;;;;;;;10.900;;;;;3.700;3.900
295.980;;1071;;;;;;;;;;;;;;;;;
296.000;0;1090;;;;0;;;0;0.000;0.000;;11.600;0.000;;0.000;0.000;3.700;3.800
296.020;;1110;;;;;;;;;;;;;;;;;
296.040;;1123;0;1;0;;0;0;;;;0.000;7.000;;0.000;;;3.700;3.600
296.060;;1124;;;;;;;;;;;;;;;;;
296.080;;1113;;;;;;;;;;;3.900;;;;;3.700;3.500
296.100;0;1099;;;;0;;;0;0.000;0.000;;;0.000;;0.000;0.000;;
296.120;;1082;;;;;;;;;;;2.800;;;;;3.700;3.400
296.140;;1064;0;1;0;;0;0;;;;0.000;;;0.000;;;;
296.160;;1049;;;;;;;;;;;2.300;;;;;3.600;3.300
296.180;;1038;;;;;;;;;;;;;;;;;
296.200;0;1031;;;;0;;;0;0.000;0.000;;1.300;0.000;;0.000;0.000;3.400;3.200
296.220;;1022;;;;;;;;;;;;;;;;;
296.240;;1010;0;1;0;;0;0;;;;0.000;1.500;;0.000;;;3.400;3.200
296.260;;998;;;;;;;;;;;;;;;;;
296.280;;987;;;;;;;;;;;2.800;;;;;3.300;3.200
296.300;0;972;;;;0;;;0;0.000;0.000;;;0.000;;0.000;0.000;;
296.320;;954;;;;;;;;;;;4.400;;;;;3.300;3.200
296.340;;936;0;1;0;;0;0;;;;0.000;;;0.000;;;;
296.360;;921;;;;;;;;;;;6.500;;;;;3.300;3.200
296.380;;909;;;;;;;;;;;;;;;;;
296.400;0;903;;;;0;;;0;0.000;0.000;;8.100;0.000;;0.000;0.000;3.300;3.200
296.420;;900;;;;;;;;;;;;;;;;;
296.440;;898;0;1;0;;0;0;;;;0.000;8.700;;0.000;;;3.300;3.200
296.460;;894;;;;;;;;;;;;;;;;;
296.480;;888;;;;;;;;;;;9.300;;;;;3.300;3.200
296.500;0;887;;;;0;;;0;0.000;0.000;;;0.000;;0.000;0.000;;
296.520;;889;;;;;;;;;;;9.700;;;;;3.300;3.200
296.540;;890;0;1;0;;0;0;;;;0.000;;;0.000;;;;
296.560;;888;;;;;;;;;;;9.800;;;;;3.300;3.200
296.580;;885;;;;;;;;;;;;;;;;;
296.600;0;885;;;;0;;;0;0.000;0.000;;10.200;0.000;;0.000;0.000;3.300;3.200
296.620;;889;;;;;;;;;;;;;;;;;
296.640;;897;0;1;0;;0;0;;;;0.000;10.100;;0.000;;;3.300;3.200
296.660;;908;;;;;;;;;;;;;;;;;
296.680;;917;;;;;;;;;;;9.000;;;;;3.300;3.200
296.700;0;918;;;;0;;;0;0.000;0.000;;;0.000;;0.000;0.000;;
296.720;;915;;;;;;;;;;;8.600;;;;;3.300;3.200
296.740;;913;0;1;0;;0;0;;;;0.000;;;0.000;;;;
296.760;;916;;;;;;;;;;;9.300;;;;;3.300;3.300
296.780;;921;;;;;;;;;;;;;;;;;
296.800;0;929;;;;0;;;0;0.000;0.000;;9.400;0.000;;0.000;0.000;3.400;4.600
296.820;;938;;;;;;;;;;;;;;;;;
296.840;;947;0;1;0;;0;0;;;;0.000;9.400;;0.000;;;3.600;5.400
296.860;;953;;;;;;;;;;;;;;;;;
296.880;;959;;;;;;;;;;;9.500;;;;;4.700;6.000
296.900;0;967;;;;0;;;0;0.000;0.000;;;0.000;;0.000;0.000;;
296.920;;977;;;;;;;;;;;9.500;;;;;5.700;6.300
296.940;;992;0;1;0;;0;0;;;;0.000;;;0.000;;;;
296.960;;1013;;;;;;;;;;;9.600;;;;;5.700;6.400
296.980;;1038;;;;;;;;;;;;;;;;;
297.000;0;1069;;;;0;;;0;0.000;0.000;;9.700;0.000;;0.000;0.000;5.700;6.400
297.020;;1104;;;;;;;;;;;;;;;;;
297.040;;1140;0;1;0;;0;0;;;;0.000;10.400;;0.000;;;5.700;6.400
297.060;;1179;;;;;;;;;;;;;;;;;
297.080;;1224;;;;;;;;;;;11.300;;;;;5.700;6.400
297.100;0;1271;;;;0;;;0;0.000;0.000;;;0.000;;0.000;0.000;;
297.120;;1319;;;;;;;;;;;12.400;;;;;5.700;6.300
297.140;;1367;0;1;0;;0;0;;;;0.000;;;0.000;;;;
297.160;;1425;;;;;;;;;;;13.700;;;;;5.700;6.300
297.180;;1485;;;;;;;;;;;;;;;;;
297.200;0;1539;;;;0;;;0;0.000;0.000;;16.000;0.000;;0.000;0.000;5.700;6.200
297.220;;1599;;;;;;;;;;;;;;;;;
297.240;;1662;0;1;0;;0;0;;;;0.000;18.400;;0.000;;;5.700;6.100
297.260;;1720;;;;;;;;;;;;;;;;;
297.280;;1772;;;;;;;;;;;20.500;;;;;5.700;6.100
297.300;0;1826;;;;0;;;0;0.000;0.000;;;0.000;;0.000;0.000;;
297.320;;1873;;;;;;;;;;;22.000;;;;;5.700;6.100
297.340;;1919;0;1;0;;0;0;;;;0.000;;;0.000;;;;
297.360;;1962;;;;;;;;;;;23.200;;;;;5.700;6.100
297.380;;1994;;;;;;;;;;;;;;;;;
297.400;0;2025;;;;0;;;0;0.000;0.000;;24.000;0.000;;0.000;0.000;5.700;6.100
297.420;;2054;;;;;;;;;;;;;;;;;
297.440;;2078;0;1;0;;0;0;;;;0.000;24.700;;0.000;;;5.700;6.100
297.460;;2101;;;;;;;;;;;;;;;;;
297.480;;2119;;;;;;;;;;;25.300;;;;;5.700;6.100
297.500;0;2133;;;;0;;;0;0.000;0.000;;;0.000;;0.000;0.000;;
297.520;;2143;;;;;;;;;;;25.600;;;;;5.700;6.100
297.540;;2155;0;1;0;;0;0;;;;0.000;;;0.000;;;;
297.560;;2173;;;;;;;;;;;26.000;;;;;5.700;6.100
297.580;;2188;;;;;;;;;;;;;;;;;
297.600;0;2202;;;;0;;;0;0.000;0.000;;26.400;0.000;;0.000;0.000;5.700;6.100
297.620;;2215;;;;;;;;;;;;;;;;;
297.640;;2222;0;1;0;;0;0;;;;0.000;26.600;;0.000;;;5.700;6.100
297.660;;2230;;;;;;;;;;;;;;;;;
297.680;;2241;;;;;;;;;;;26.800;;;;;5.700;6.100
297.700;0;2251;;;;0;;;0;0.000;0.000;;;0.000;;0.000;0.000;;
297.720;;2261;;;;;;;;;;;27.100;;;;;5.800;6.100
297.740;;2269;0;1;0;;0;0;;;;0.000;;;0.000;;;;
297.760;;2279;;;;;;;;;;;27.300;;;;;5.700;6.100
297.780;;2288;;;;;;;;;;;;;;;;;
297.800;0;2294;;;;0;;;0;0.000;0.000;;27.500;0.000;;0.000;0.000;5.800;6.100
297.820;;2300;;;;;;;;;;;;;;;;;
297.840;;2305;0;1;0;;0;0;;;;0.000;27.600;;0.000;;;5.800;6.100
297.860;;2314;;;;;;;;;;;;;;;;;
297.880;;2320;;;;;;;;;;;27.800;;;;;5.800;6.100
297.900;0;2329;;;;0;;;0;0.000;0.000;;;0.000;;0.000;0.000;;
297.920;;2333;;;;;;;;;;;27.900;;;;;5.800;6.100
297.940;;2339;0;1;0;;0;0;;;;0.000;;;0.000;;;;
297.960;;2341;;;;;;;;;;;28.000;;;;;5.800;6.100
297.980;;2339;;;;;;;;;;;;;;;;;
298.000;0;2347;;;;0;;;0;0.000;0.000;;28.100;0.000;;0.000;0.000;5.800;6.100
298.020;;2343;;;;;;;;;;;;;;;;;
298.040;;2345;0;1;0;;0;0;;;;0.000;28.100;;0.000;;;5.800;6.000
298.060;;2337;;;;;;;;;;;;;;;;;
298.080;;2339;;;;;;;;;;;28.000;;;;;5.800;5.800
298.100;0;2336;;;;0;;;0;0.000;0.000;;;0.000;;0.000;0.000;;
298.120;;2333;;;;;;;;;;;27.900;;;;;5.800;5.600
298.140;;2333;0;1;0;;0;0;;;;0.000;;;0.000;;;;
298.160;;2329;;;;;;;;;;;27.900;;;;;5.700;4.700
298.180;;2328;;;;;;;;;;;;;;;;;
298.200;0;2325;;;;0;;;0;0.000;0.000;;27.800;0.000;;0.000;0.000;4.600;3.300
298.220;;2325;;;;;;;;;;;;;;;;;
298.240;;2318;0;1;0;;0;0;;;;0.000;27.700;;0.000;;;4.600;3.800
298.260;;2313;;;;;;;;;;;;;;;;;
298.280;;2305;;;;;;;;;;;27.700;;;;;4.600;3.800
298.300;0;2291;;;;0;;;0;0.000;0.000;;;0.000;;0.000;0.000;;
298.320;;2276;;;;;;;;;;;26.100;;;;;4.600;3.800
298.340;;2260;0;1;0;;0;0;;;;0.000;;;0.000;;;;
298.360;;2242;;;;;;;;;;;24.500;;;;;4.600;3.800
298.380;;2226;;;;;;;;;;;;;;;;;
298.400;0;2199;;;;0;;;0;0.000;0.000;;22.900;0.000;;0.000;0.000;4.600;3.800
298.420;;2181;;;;;;;;;;;;;;;;;
298.440;;2165;0;1;0;;0;0;;;;0.000;21.300;;0.000;;;4.600;3.800
298.460;;2136;;;;;;;;;;;;;;;;;
298.480;;2115;;;;;;;;;;;19.700;;;;;4.600;3.800
298.500;0;2090;;;;0;;;0;0.000;0.000;;;0.000;;0.000;0.000;;
298.520;;2068;;;;;;;;;;;18.100;;;;;4.600;3.800
298.540;;2049;0;1;0;;0;0;;;;0.000;;;0.000;;;;
298.560;;2021;;;;;;;;;;;16.500;;;;;4.600;3.700
298.580;;1998;;;;;;;;;;;;;;;;;
298.600;0;1971;;;;0;;;0;0.000;0.000;;14.900;0.000;;0.000;0.000;4.600;3.700
298.620;;1948;;;;;;;;;;;;;;;;;
298.640;;1930;0;1;0;;0;0;;;;0.000;13.300;;0.000;;;4.500;3.700
298.660;;1905;;;;;;;;;;;;;;;;;
298.680;;1886;;;;;;;;;;;11.700;;;;;4.500;3.700
298.700;0;1869;;;;0;;;0;0.000;0.000;;;0.000;;0.000;0.000;;
298.720;;1842;;;;;;;;;;;10.100;;;;;4.500;3.700
298.740;;1816;0;1;0;;0;0;;;;0.000;;;0.000;;;;
298.760;;1783;;;;;;;;;;;8.500;;;;;4.500;3.600
298.780;;1753;;;;;;;;;;;;;;;;;
298.800;0;1728;;;;0;;;0;0.000;0.000;;8.000;0.000;;0.000;0.000;4.400;3.600
298.820;;1698;;;;;;;;;;;;;;;;;
298.840;;1654;0;1;0;;0;0;;;;0.000;7.800;;0.000;;;4.300;3.600
298.860;;1605;;;;;;;;;;;;;;;;;
298.880;;1555;;;;;;;;;;;7.400;;;;;4.300;3.500
298.900;0;1504;;;;0;;;0;0.000;0.000;;;0.000;;0.000;0.000;;
298.920;;1456;;;;;;;;;;;7.000;;;;;4.000;3.500
298.940;;1409;0;1;0;;0;0;;;;0.000;;;0.000;;;;
298.960;;1361;;;;;;;;;;;6.700;;;;;3.800;3.500
298.980;;1314;;;;;;;;;;;;;;;;;
299.000;0;1268;;;;0;;;0;0.000;0.000;;6.300;0.000;;0.000;0.000;3.600;3.400
299.020;;1223;;;;;;;;;;;;;;;;;
299.040;;1176;0;1;0;;0;0;;;;0.000;8.000;;0.000;;;3.500;4.200
299.060;;1131;;;;;;;;;;;;;;;;;
299.080;;1087;;;;;;;;;;;9.500;;;;;3.500;4.100
299.100;0;1059;;;;0;;;0;0.000;0.000;;;0.000;;0.000;0.000;;
299.120;;1054;;;;;;;;;;;10.900;;;;;3.500;3.900
299.140;;1071;0;1;0;;0;0;;;;0.000;;;0.000;;;;
299.160;;1094;;;;;;;;;;;11.600;;;;;3.500;3.800
299.180;;1122;;;;;;;;;;;;;;;;;
299.200;0;1142;;;;0;;;0;0.000;0.000;;6.300;0.000;;0.000;0.000;3.500;3.600
299.220;;1146;;;;;;;;;;;;;;;;;
299.240;;1137;0;1;0;;0;0;;;;0.000;2.300;;0.000;;;3.500;3.500
299.260;;1123;;;;;;;;;;;;;;;;;
299.280;;1104;;;;;;;;;;;1.100;;;;;3.500;3.400
299.300;0;1076;;;;0;;;0;0.000;0.000;;;0.000;;0.000;0.000;;
299.320;;1048;;;;;;;;;;;1.500;;;;;3.500;3.300
299.340;;1024;0;1;0;;0;0;;;;0.000;;;0.000;;;;
299.360;;1004;;;;;;;;;;;2.100;;;;;3.500;3.200
299.380;;984;;;;;;;;;;;;;;;;;
299.400;0;969;;;;0;;;0;0.000;0.000;;3.800;0.000;;0.000;0.000;3.500;3.200
299.420;;956;;;;;;;;;;;;;;;;;
299.440;;949;0;1;0;;0;0;;;;0.000;5.400;;0.000;;;3.400;3.200
299.460;;945;;;;;;;;;;;;;;;;;
299.480;;945;;;;;;;;;;;6.000;;;;;3.400;3.200
299.500;0;942;;;;0;;;0;0.000;0.000;;;0.000;;0.000;0.000;;
299.520;;935;;;;;;;;;;;6.100;;;;;3.400;3.200
299.540;;925;0;1;0;;0;0;;;;0.000;;;0.000;;;;
299.560;;916;;;;;;;;;;;7.200;;;;;3.400;3.200
299.580;;913;;;;;;;;;;;;;;;;;
299.600;0;912;;;;0;;;0;0.000;0.000;;8.100;0.000;;0.000;0.000;3.300;3.200
299.620;;911;;;;;;;;;;;;;;;;;
299.640;;909;0;1;0;;0;0;;;;0.000;8.200;;0.000;;;3.300;3.200
299.660;;909;;;;;;;;;;;;;;;;;
299.680;;913;;;;;;;;;;;8.500;;;;;3.300;3.200
299.700;0;916;;;;0;;;0;0.000;0.000;;;0.000;;0.000;0.000;;
299.720;;922;;;;;;;;;;;8.100;;;;;3.300;3.200
299.740;;923;0;1;0;;0;0;;;;0.000;;;0.000;;;;
299.760;;924;;;;;;;;;;;7.800;;;;;3.300;3.200
299.780;;921;;;;;;;;;;;;;;;;;
299.800;0;922;;;;0;;;0;0.000;0.000;;7.900;0.000;;0.000;0.000;3.300;3.200
299.820;;923;;;;;;;;;;;;;;;;;
299.840;;929;0;1;0;;0;0;;;;0.000;7.800;;0.000;;;3.300;3.200
299.860;;934;;;;;;;;;;;;;;;;;
299.880;;936;;;;;;;;;;;7.300;;;;;3.300;3.200
299.900;0;937;;;;0;;;0;0.000;0.000;;;0.000;;0.000;0.000;;
299.920;;938;;;;;;;;;;;7.100;;;;;3.300;3.200
299.940;;941;0;1;0;;0;0;;;;0.000;;;0.000;;;;
299.960;;945;;;;;;;;;;;6.900;;;;;3.300;3.200
299.980;;947;;;;;;;;;;;;;;;;;
300.000;0;950;;;;0;;;0;0.000;0.000;;6.600;0.000;;0.000;0.000;3.300;3.200
300.020;;953;;;;;;;;;;;;;;;;;
300.040;;959;0;1;0;;0;0;;;;0.000;6.100;;0.000;;;3.200;3.200
300.060;;965;;;;;;;;;;;;;;;;;
300.080;;973;;;;;;;;;;;7.300;;;;;3.300;3.600
300.100;0;979;;;;0;;;0;0.000;0.000;;;0.000;;0.000;0.000;;
300.120;;983;;;;;;;;;;;8.600;;;;;3.300;3.900
300.140;;989;0;1;0;;0;0;;;;0.000;;;0.000;;;;
300.160;;997;;;;;;;;;;;9.700;;;;;3.300;3.900
300.180;;1005;;;;;;;;;;;;;;;;;
300.200;0;1008;;;;0;;;0;0.000;0.000;;9.800;0.000;;0.000;0.000;3.300;4.100
300.220;;1014;;;;;;;;;;;;;;;;;
300.240;;1023;0;1;0;;0;0;;;;0.000;9.900;;0.000;;;3.400;4.300
300.260;;1037;;;;;;;;;;;;;;;;;
300.280;;1051;;;;;;;;;;;10.000;;;;;3.400;4.600
300.300;0;1061;;;;0;;;0;0.000;0.000;;;0.000;;0.000;0.000;;
